Mode,OBJECTID,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTES_USING_STOP,SHAPE,SE_ANNO_CAD_DATA
BUS,6545,20660,Eyre Rd/Kooyong Rd (Caulfield North),-37.8757,145.0169,1,605,POINT (-37.87568802 145.01693484),
BUS,6546,20661,Airdrie Rd/Kooyong Rd (Caulfield North),-37.8743,145.0172,1,605,POINT (-37.87426899 145.01720016),
BUS,6547,20662,Millennium Park Dr/Plenty Rd (Whittlesea),-37.5176,145.1141,2,"385,382",POINT (-37.51763004 145.11411684),
BUS,6548,20664,Bethany Ct/Plenty Rd (South Morang),-37.647,145.0927,2,382,POINT (-37.64704401 145.09270188),
BUS,6549,20665,Gingles Rd/Humevale Rd (Humevale),-37.4975,145.1767,2,384,POINT (-37.49746896 145.17665712),
BUS,6550,20667,Balaclava Rd/Kooyong Rd (Caulfield North),-37.8721,145.0177,1,605,POINT (-37.87206003 145.01766816),
BUS,6551,20668,Watsonia Station/Greensborough Hwy (Watsonia),-37.7109,145.0841,2,513,POINT (-37.71090099 145.08414684),
BUS,6552,20669,Inkerman Rd/Kooyong Rd (Caulfield North),-37.8691,145.0182,1,605,POINT (-37.86909498 145.01819088),
BUS,6553,20670,Wanda Rd/Kooyong Rd (Caulfield North),-37.8668,145.0186,1,605,POINT (-37.86683103 145.01862684),
BUS,6554,20671,Alma Rd/Kooyong Rd (Caulfield North),-37.8652,145.019,1,605,POINT (-37.86519699 145.01895516),
BUS,6555,20672,Dandenong Rd/Kooyong Rd (Caulfield North),-37.8634,145.0193,1,605,POINT (-37.86339897 145.01926512),
BUS,6556,20673,Wattletree Rd/Kooyong Rd (Armadale),-37.8616,145.0196,1,605,POINT (-37.86164703 145.01957292),
BUS,6557,20674,St James Rd/Kooyong Rd (Armadale),-37.8594,145.02,1,605,POINT (-37.85936499 145.01996388),
BUS,6558,20675,Armadale Station/Kooyong Rd (Armadale),-37.8572,145.0204,1,605,POINT (-37.85724504 145.02035016),
BUS,6559,20676,High St/Kooyong Rd (Armadale),-37.8558,145.0206,1,605,POINT (-37.85577102 145.02058308),
BUS,6560,20677,Munro St/Kooyong Rd (Armadale),-37.8538,145.0209,1,605,POINT (-37.853757 145.02088692),
BUS,6561,20678,Kooyong Rd/Rose St (Armadale),-37.8516,145.0209,1,605,POINT (-37.85157702 145.02094488),
BUS,6562,20679,Densham Rd/Rose St (Armadale),-37.8512,145.0182,1,605,POINT (-37.85118903 145.01821608),
BUS,6563,2068,Mill Park Stables SC/Redleap Ave (Mill Park),-37.6675,145.0632,2,564,POINT (-37.66749903 145.06323516),
BUS,6564,20680,Toorak Station/Clendon Rd (Armadale),-37.8505,145.0153,1,605,POINT (-37.85049 145.01526912),
BUS,6565,20681,Malvern Rd/Orrong Rd (Toorak),-37.8489,145.0123,1,605,POINT (-37.84894398 145.01230992),
BUS,6566,20682,Dimboola Rd/Pearcedale Pde (Broadmeadows),-37.683,144.9151,2,"901,902,484",POINT (-37.68297804 144.91507896),
BUS,6567,20683,Thornley Ct/Fleetwood Dr (Greenvale),-37.6384,144.8899,2,484,POINT (-37.63841598 144.88986492),
BUS,6568,20685,Barrymore Rd/Glencairn Dr (Greenvale),-37.6511,144.8897,2,484,POINT (-37.65106602 144.88966512),
BUS,6569,20687,Glasson Ct/Fleetwood Dr (Greenvale),-37.6409,144.8922,2,484,POINT (-37.64089197 144.892242),
BUS,6570,20688,Johnstone St/Pearcedale Pde (Broadmeadows),-37.6831,144.9146,2,"901,902,484",POINT (-37.68306903 144.91463508),
BUS,6571,20689,Forum Pl/Melrose Dr (Tullamarine),-37.7004,144.881,2,"479,902,478",POINT (-37.70035902 144.88104312),
BUS,6572,2069,Blackman Ave/Redleap Ave (Mill Park),-37.6649,145.0653,2,564,POINT (-37.66494699 145.06531884),
BUS,6573,20690,Lindaway Pl/Melrose Dr (Tullamarine),-37.7038,144.8836,2,"479,902,478",POINT (-37.70376597 144.88357788),
BUS,6574,20691,Henderson Rd/Melrose Dr (Tullamarine),-37.691,144.8722,2,"479,478",POINT (-37.69102602 144.87222492),
BUS,6575,20695,Timboon Cres/Dimboola Rd (Broadmeadows),-37.6773,144.9105,2,477,POINT (-37.67729202 144.91049904),
BUS,6576,20696,Barrington Cres/Carrick Dr (Gladstone Park),-37.6914,144.8966,2,477,POINT (-37.69140996 144.89664192),
BUS,6577,20698,Millicent Ave/Orrong Rd (Toorak),-37.847,145.0127,1,605,POINT (-37.84705002 145.01271312),
BUS,6578,20699,Springfield Ave/Orrong Rd (Toorak),-37.8453,145.013,1,605,POINT (-37.84526199 145.01304504),
BUS,6579,207,Dilkara Ave/Greenwood Dr (Bundoora),-37.7058,145.066,2,566,POINT (-37.70580996 145.06603812),
BUS,6580,2070,Moorhead Dr/Redleap Ave (Mill Park),-37.6633,145.0648,2,564,POINT (-37.66329 145.06482888),
BUS,6581,20700,Stonehaven Ct/Orrong Rd (Toorak),-37.8438,145.0133,1,605,POINT (-37.84376196 145.01332404),
BUS,6582,20701,St Johns Anglican Church/Orrong Rd (Toorak),-37.8419,145.0137,1,605,POINT (-37.84194801 145.01373588),
BUS,6583,20702,Toorak Rd/Grange Rd (Toorak),-37.841,145.0108,1,605,POINT (-37.84103298 145.01076084),
BUS,6584,20703,Douglas St/Grange Rd (Toorak),-37.8392,145.0111,1,605,POINT (-37.83923604 145.01108196),
BUS,6585,20704,Grange Rd/Bruce St (Toorak),-37.8375,145.011,1,605,POINT (-37.83751299 145.01096892),
BUS,6586,20705,Balmerino Ave/Bruce St (Toorak),-37.8372,145.0087,1,605,POINT (-37.83722202 145.00865916),
BUS,6587,20706,Williams Rd/Bruce St (Toorak),-37.8369,145.006,1,605,POINT (-37.83693204 145.00595088),
BUS,6588,20707,Como Park/Alexandra Ave (South Yarra),-37.8349,145.0043,1,605,POINT (-37.83493998 145.00428912),
BUS,6589,20708,River St/Alexandra Ave (South Yarra),-37.8343,145.0002,1,605,POINT (-37.83427497 145.00019304),
BUS,6590,20709,Chapel St/Alexandra Ave (South Yarra),-37.8349,144.997,1,605,POINT (-37.83494196 144.99700488),
BUS,6591,2071,Hurlstone Cres/Redleap Ave (Mill Park),-37.6621,145.0656,2,564,POINT (-37.66213899 145.06556184),
BUS,6592,20710,Darling St/Alexandra Ave (South Yarra),-37.8334,144.9909,1,605,POINT (-37.83339603 144.99086616),
BUS,6593,20711,Dobson St/Alexandra Ave (South Yarra),-37.8318,144.9889,1,605,POINT (-37.83176703 144.98888688),
BUS,6594,20712,Dobson St/Alexandra Ave (South Yarra),-37.8315,144.9888,1,605,POINT (-37.83153204 144.98883684),
BUS,6757,1921,Upper Heidelberg Rd/Ivanhoe Pde (Ivanhoe),-37.7664,145.0443,1,549,POINT (-37.76642604 145.04427612),
BUS,6758,1922,Thornton St/Highview Cres (Macleod),-37.718,145.0673,2,561,POINT (-37.71800703 145.06732008),
BUS,6759,19228,Reservoir Station/High St (Reservoir),-37.7172,145.007,"1,2",552,POINT (-37.717164 145.00695384),
BUS,6760,19229,Reservoir Station/High St (Reservoir),-37.7173,145.0069,"1,2","555,552",POINT (-37.71732402 145.00685916),
BUS,6761,1923,Cremean Ave/Bond St (Ivanhoe),-37.7626,145.0387,1,549,POINT (-37.76258502 145.038735),
BUS,6762,19231,Reservoir Station/High St (Reservoir),-37.7177,145.0067,"1,2",556,POINT (-37.71769104 145.006713),
BUS,6763,19232,Reservoir Station/Spring St (Reservoir),-37.7167,145.0068,"1,2",553,POINT (-37.71674604 145.00679508),
BUS,6764,19233,Thomastown Station/High St (Thomastown),-37.6807,145.0141,2,554,POINT (-37.68066 145.01411208),
BUS,6765,19234,Thomastown Station/High St (Thomastown),-37.6808,145.0141,2,554,POINT (-37.68082101 145.01408508),
BUS,6766,19235,Thomastown Station/High St (Thomastown),-37.6808,145.014,2,555,POINT (-37.68077502 145.01400588),
BUS,6767,19236,Thomastown Station/High St (Thomastown),-37.6806,145.014,2,557,POINT (-37.68060402 145.01398788),
BUS,6768,19237,Thomastown Station/High St (Thomastown),-37.6808,145.0139,2,555,POINT (-37.68084504 145.01385684),
BUS,6769,19239,Thomastown Station/Station St (Thomastown),-37.6801,145.0149,2,559,POINT (-37.68005997 145.01490984),
BUS,6770,1924,Graham St/Durham Rd (Sunshine),-37.788,144.8281,"1,2","426,471,420",POINT (-37.78804197 144.82806696),
BUS,6771,19240,Epping Plaza SC/Cooper St (Epping),-37.6523,145.0179,2,569,POINT (-37.65232602 145.017882),
BUS,6772,19242,Epping Plaza SC/Cooper St (Epping),-37.6522,145.0167,2,358,POINT (-37.65219903 145.01672892),
BUS,6773,19243,Epping Plaza SC/Cooper St (Epping),-37.6523,145.0177,2,555,POINT (-37.65230496 145.01767788),
BUS,6774,19244,East Kew Terminus/Valerie St (Kew East),-37.799,145.0493,"1,2",624,POINT (-37.79897103 145.04931216),
BUS,6775,19245,East Kew Terminus/Valerie St (Kew East),-37.7993,145.0496,"1,2","304,302",POINT (-37.79929998 145.04958684),
BUS,6776,19246,East Kew Terminus/Valerie St (Kew East),-37.7993,145.0495,"1,2","304,302",POINT (-37.799262 145.04945184),
BUS,6777,19249,Old Melbourne Gaol/Russell St (Melbourne City),-37.8075,144.9656,1,"207,200",POINT (-37.80749502 144.965637),
BUS,6778,19273,Doncaster SC/Williamsons Rd (Doncaster),-37.7838,145.1248,2,"903,902",POINT (-37.78380504 145.12483584),
BUS,6779,19286,Fairfield Station/Station St (Fairfield),-37.7799,145.0181,1,609,POINT (-37.779939 145.01806596),
BUS,6780,19289,Chandler Hwy/Yarra Bvd (Kew),-37.7879,145.0247,1,609,POINT (-37.78787304 145.02471192),
BUS,6781,193,Hamilton Ct/Gillingham St (Watsonia North),-37.6923,145.0866,2,566,POINT (-37.69228503 145.08655416),
BUS,6782,1933,212 Old Geelong Rd (Hoppers Crossing),-37.8753,144.7176,2,153,POINT (-37.87533603 144.71754984),
BUS,6783,1935,Midway St/Southern Rd (Heidelberg West),-37.7414,145.04,"1,2","549,903,517",POINT (-37.741419 145.03995216),
BUS,6784,1936,Gardenia Rd/North Rd (Gardenvale),-37.8999,145.0082,"1,2","626,604",POINT (-37.89988101 145.00816488),
BUS,6785,19380,Cairns Rd/McDowall Rd (Hampton Park),-38.0386,145.2536,2,891,POINT (-38.03864301 145.25361684),
BUS,6786,1939,Broadford Cres/Glenmore St (Macleod),-37.7195,145.068,2,561,POINT (-37.719477 145.06797384),
BUS,6787,194,Byrne Cres/Macorna St (Watsonia North),-37.6938,145.0856,2,566,POINT (-37.69383699 145.08558396),
BUS,6788,1940,Kinlock St/Glenmore St (Macleod),-37.7221,145.0681,2,561,POINT (-37.72205703 145.06807716),
BUS,6789,1941,Macleod Railway Station/McNamara St (Macleod),-37.7264,145.0687,2,561,POINT (-37.72642797 145.06866684),
BUS,6790,1942,Jacka St/Macleod Pde (Macleod),-37.728,145.0652,2,561,POINT (-37.72798497 145.06521192),
BUS,6791,1943,Ruthven St/Macleod Pde (Macleod),-37.7297,145.0629,2,561,POINT (-37.72966797 145.06293204),
BUS,6792,1944,Waiora Rd/Kingsbury Dr (Bundoora),-37.7294,145.0597,"1,2","561,548",POINT (-37.72944396 145.059705),
BUS,6793,1945,Northam St/Waverley Rd (Glen Waverley),-37.8919,145.1903,2,754,POINT (-37.89187398 145.19031588),
BUS,6794,19453,Cameron St/Sladen St (Cranbourne),-38.1137,145.2887,2,"796,897,898,795",POINT (-38.11374099 145.28869488),
BUS,6795,19474,Doncaster SC/Williamsons Rd (Doncaster),-37.7843,145.1249,2,"295,293",POINT (-37.78429203 145.12486896),
BUS,6796,19476,Doncaster SC/Williamsons Rd (Doncaster),-37.7837,145.125,2,"281,279",POINT (-37.78365303 145.12495284),
BUS,6797,19483,Doncaster SC/Williamsons Rd (Doncaster),-37.784,145.1249,2,"305,281",POINT (-37.78403004 145.12485312),
BUS,6798,19485,Doncaster SC/Williamsons Rd (Doncaster),-37.7836,145.1248,2,"304,207",POINT (-37.78356096 145.12481892),
BUS,6799,19486,Doncaster SC/Williamsons Rd (Doncaster),-37.7838,145.125,2,"903,902",POINT (-37.78381602 145.12497192),
BUS,6800,19488,Doncaster SC/Williamsons Rd (Doncaster),-37.784,145.125,2,"282,293,280",POINT (-37.78402302 145.12498884),
BUS,6801,195,Cameron Pde/Macorna St (Watsonia North),-37.698,145.0849,2,566,POINT (-37.69803396 145.08486288),
BUS,6802,19507,Jeffcott St/Spencer St (West Melbourne),-37.8119,144.951,1,216,POINT (-37.81189098 144.95099904),
BUS,6803,19508,Dudley St/Spencer St (West Melbourne),-37.8098,144.9499,1,216,POINT (-37.80980901 144.949932),
BUS,6804,19509,Dudley St/Spencer St (West Melbourne),-37.8105,144.95,1,216,POINT (-37.81049598 144.950049),
BUS,6805,19510,Jeffcott St/Spencer St (West Melbourne),-37.8118,144.9507,1,216,POINT (-37.81181403 144.95068296),
BUS,6806,19513,Spencer St/Dudley St (West Melbourne),-37.81,144.9506,1,220,POINT (-37.80999198 144.95059692),
BUS,6807,19514,King St/Dudley St (West Melbourne),-37.8093,144.952,1,220,POINT (-37.80929601 144.95203584),
BUS,6808,19515,William St/Dudley St (West Melbourne),-37.8087,144.9546,1,220,POINT (-37.80870102 144.95463108),
BUS,6809,19519,Banana Alley Vaults/Flinders St (Melbourne City),-37.8192,144.9619,1,"236,605,234",POINT (-37.81915596 144.96194304),
BUS,6810,19522,Market St/Flinders St (Melbourne City),-37.819,144.9618,1,605,POINT (-37.81897299 144.96180012),
BUS,6811,19527,Little Lonsdale St/Russell St (Melbourne City),-37.8096,144.9665,1,"207,200",POINT (-37.80957402 144.96648804),
BUS,6812,19529,Trades Hall/Lygon St (Carlton),-37.8066,144.966,1,"207,200",POINT (-37.80664596 144.96604596),
BUS,6813,19531,La Trobe St/Russell St (Melbourne City),-37.8086,144.9663,1,"207,200",POINT (-37.80857898 144.96631092),
BUS,6814,19540,Little Lonsdale St/Exhibition St (Melbourne City),-37.8088,144.969,1,"251,250",POINT (-37.80884097 144.96896196),
BUS,6815,19541,Spring St/Lonsdale St (Melbourne City),-37.8097,144.9713,1,"303,304,305,309,318,000,000,000,000,000,000",POINT (-37.80972 144.97132284),
BUS,6816,19542,Exhibition St/Lonsdale St (Melbourne City),-37.8104,144.9689,1,"251,302,303,304,305,000,000,000,000,000,000,000,000",POINT (-37.81044396 144.96886116),
BUS,6817,19545,Melbourne Central/Lonsdale St (Melbourne City),-37.8116,144.965,1,"207,250,251,302,303,000,000,000,000,000,000,000,000,000,000",POINT (-37.81156698 144.965025),
BUS,6818,19546,Supreme Court/Lonsdale St (Melbourne City),-37.8139,144.957,1,"318,905,906,907,908,000",POINT (-37.81389798 144.95702112),
BUS,6819,19547,Lonsdale St/Spencer St (Melbourne City),-37.8148,144.9521,1,216,POINT (-37.81482102 144.95207688),
BUS,6820,19548,Spencer St/Lonsdale St (Melbourne City),-37.8142,144.9553,1,216,POINT (-37.81420101 144.95529708),
BUS,6821,19549,King St/Lonsdale St (Melbourne City),-37.8143,144.9551,1,"304,305,318,905,906,000,000,000",POINT (-37.81428804 144.95512392),
BUS,6822,1955,Police Rd/Princes Hwy (Springvale),-37.9329,145.1569,2,800,POINT (-37.93292604 145.15685892),
BUS,6823,19550,County Court/Lonsdale St (Melbourne City),-37.8135,144.9579,1,"302,304,305,318,905,000,000,000,000",POINT (-37.81345302 144.95787396),
BUS,6824,19551,Hardware Lane/Lonsdale St (Melbourne City),-37.8126,144.9606,1,"207,250,251,302,303,000,000,000,000,000,000,000,000,000,000",POINT (-37.812636 144.96064488),
BUS,6825,19554,Swanston St/Lonsdale St (Melbourne City),-37.8113,144.9653,1,"304,305,309,318,905,000,000,000,000",POINT (-37.81131003 144.96528204),
BUS,6826,19555,Tattersalls Lane/Lonsdale St (Melbourne City),-37.8113,144.9652,1,"309,906,907,908,303",POINT (-37.81132704 144.96520212),
BUS,6827,19558,Exhibition St/Lonsdale St (Melbourne City),-37.8098,144.9703,1,"303,304,305,309,318,000,000,000,000,000,000",POINT (-37.809828 144.97025184),
BUS,6828,19578,Tecoma Station/McNicol Rd (Tecoma),-37.9083,145.3439,2,699,POINT (-37.90828404 145.34386704),
BUS,6829,19579,Tecoma Station/McNicol Rd (Tecoma),-37.9084,145.3441,2,699,POINT (-37.908441 145.34411292),
BUS,6830,19580,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9097,145.3549,2,693,POINT (-37.90968201 145.354869),
BUS,6831,19581,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9096,145.355,2,"694,663",POINT (-37.90957599 145.35500796),
BUS,6832,19582,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9095,145.3549,2,695,POINT (-37.909521 145.35492912),
BUS,6833,19583,Belgrave Station/Belgrave-Gembrook Rd (Belgrave),-37.9094,145.3553,2,"699,697",POINT (-37.90936404 145.35530784),
BUS,6834,19584,Stanley St/Spencer St (West Melbourne),-37.8082,144.9486,1,216,POINT (-37.80822699 144.94861296),
BUS,6835,19585,Hawke St/Spencer St (West Melbourne),-37.8069,144.9467,1,216,POINT (-37.80685998 144.94672008),
BUS,6836,19586,Abbotsford St/Spencer St (West Melbourne),-37.8059,144.9446,1,216,POINT (-37.80590301 144.94455396),
BUS,6837,19587,Dryburgh St/Spencer St (West Melbourne),-37.8056,144.9434,1,216,POINT (-37.80565002 144.94343688),
BUS,6838,19588,Hawke St/Spencer St (West Melbourne),-37.8074,144.9473,1,216,POINT (-37.80739296 144.94730688),
BUS,6839,1959,Carrol St/Cheddar Rd (Reservoir),-37.7128,145.0105,"1,2",556,POINT (-37.71279 145.01053116),
BUS,6840,196,Elwers St/Macorna St (Watsonia North),-37.7001,145.0845,2,566,POINT (-37.70009199 145.08450396),
BUS,6841,19610,Mentone Station/Como Pde (Mentone),-37.982,145.0649,2,903,POINT (-37.98201402 145.06487712),
BUS,6842,19611,Mentone Station/Como Pde (Mentone),-37.9819,145.0648,2,"811,812,825,708",POINT (-37.98194904 145.064799),
BUS,6843,19613,Mentone Station/Como Pde (Mentone),-37.9816,145.0644,2,903,POINT (-37.98157302 145.06435404),
BUS,6844,19614,Mentone Station/Como Pde (Mentone),-37.9815,145.0643,2,"811,812,825,708",POINT (-37.98154503 145.06433208),
BUS,6845,1962,Harcourt Ave/Princes Hwy (Mulgrave),-37.9307,145.1532,2,"800,631",POINT (-37.93068702 145.153161),
BUS,6846,19620,Moorabbin Station/Station St (Moorabbin),-37.9352,145.0368,2,"824,825,823",POINT (-37.93523796 145.03682916),
BUS,6847,19629,Knox City SC/Burwood Hwy (Wantirna South),-37.8695,145.2382,2,"682,901,681",POINT (-37.86950304 145.238247),
BUS,6848,1963,Kalimna Ave/Princes Hwy (Mulgrave),-37.9283,145.1493,2,"800,631",POINT (-37.92825702 145.14930792),
BUS,6849,19630,Knox City SC/Burwood Hwy (Wantirna South),-37.8694,145.238,2,901,POINT (-37.86942798 145.23803208),
BUS,6678,20923,Dalgetty St/Holding St (Beaumaris),-37.9911,145.0359,2,"923,600",POINT (-37.99114902 145.03588488),
BUS,6679,20924,WF Vale Reserve/Tramway Pde (Beaumaris),-37.9895,145.0415,2,600,POINT (-37.98946602 145.041453),
BUS,6680,20925,Milton St/Broadway (Elwood),-37.8764,144.9838,1,"606,922,923,600",POINT (-37.87635996 144.98379792),
BUS,6681,20935,Stony Creek Rd/Research-Warrandyte Rd (North Warrandyte),-37.7261,145.2109,2,579,POINT (-37.72613196 145.21093488),
BUS,6682,20936,Beddoe St/Research-Warrandyte Rd (Research),-37.7063,145.1831,2,579,POINT (-37.70630298 145.18311012),
BUS,6683,20937,Egan St/Fraser St (Diamond Creek),-37.6766,145.1573,2,580,POINT (-37.67662197 145.15731288),
BUS,6684,20938,Chisholm Ct/James Cook Dr (Diamond Creek),-37.6802,145.1615,2,580,POINT (-37.68021198 145.16151012),
BUS,6685,20942,Laverton Station/Railway Ave (Laverton),-37.8643,144.7708,"1,2","412,411",POINT (-37.86431697 144.77075604),
BUS,6686,20944,Laverton Station/Railway Ave (Laverton),-37.8644,144.7704,"1,2","498,496",POINT (-37.86440904 144.77042412),
BUS,6687,20945,Laverton Station/Railway Ave (Laverton),-37.8643,144.7706,"1,2",415,POINT (-37.86434001 144.77058504),
BUS,6688,20947,Laverton Station/Maher Rd (Laverton),-37.8637,144.7707,"1,2","414,417,400",POINT (-37.86369498 144.77074092),
BUS,6689,20949,Aircraft Station/Triholm Ave (Laverton),-37.867,144.7611,"1,2","417,496,415",POINT (-37.86695397 144.76108284),
BUS,6690,20950,Aircraft Station/Triholm Ave (Laverton),-37.8672,144.7609,"1,2",496,POINT (-37.86717501 144.76089492),
BUS,6691,20951,Hoppers Crossing Station/Old Geelong Rd (Hoppers Crossing),-37.883,144.7011,2,153,POINT (-37.88304399 144.70108704),
BUS,6692,20952,Hoppers Crossing Station/Old Geelong Rd (Hoppers Crossing),-37.8831,144.7009,2,161,POINT (-37.88309502 144.70091496),
BUS,6693,189,Meakin St/Sellars St (Watsonia North),-37.6998,145.09,2,566,POINT (-37.699758 145.09000188),
BUS,6694,1890,High St/Dundas St (Preston),-37.7524,145.0022,"1,2",552,POINT (-37.75241097 145.00224108),
BUS,6695,18900,Strathcona Girls Grammar/Prospect Hill Rd (Canterbury),-37.8308,145.0804,"1,2",612,POINT (-37.83083499 145.08043488),
BUS,6696,18901,Molesworth St/Prospect Hill Rd (Canterbury),-37.8312,145.0825,"1,2",612,POINT (-37.83122901 145.082493),
BUS,6697,18902,Highfield Rd/Prospect Hill Rd (Canterbury),-37.8317,145.0862,"1,2",612,POINT (-37.83170304 145.08617292),
BUS,6698,18903,Middlesex Rd/Prospect Hill Rd (Surrey Hills),-37.832,145.0887,"1,2",612,POINT (-37.83197799 145.08867708),
BUS,6699,18904,Dome St/Middlesex Rd (Surrey Hills),-37.8305,145.0892,"1,2",612,POINT (-37.83046302 145.089171),
BUS,6700,18905,Mary Mackillop Reserve/Middlesex Rd (Surrey Hills),-37.8292,145.0894,"1,2",612,POINT (-37.829169 145.08942012),
BUS,6701,18906,Durham Rd/Kent Rd (Surrey Hills),-37.8283,145.0905,"1,2",612,POINT (-37.82830401 145.09053288),
BUS,6702,18907,Essex Rd/Kent Rd (Surrey Hills),-37.8285,145.0919,"1,2",612,POINT (-37.82848896 145.09190304),
BUS,6703,18908,Norfolk Rd/Kent Rd (Surrey Hills),-37.8286,145.094,"1,2",612,POINT (-37.82862297 145.09404684),
BUS,6704,18909,Union Rd/Kent Rd (Surrey Hills),-37.8288,145.096,"1,2",612,POINT (-37.82884401 145.09604088),
BUS,6705,1891,Miller St/High St (Preston),-37.7513,145.0017,"1,2","553,552",POINT (-37.75128399 145.00171512),
BUS,6706,18911,Guildford Rd/Union Rd (Surrey Hills),-37.8224,145.0979,"1,2",612,POINT (-37.82235798 145.09786608),
BUS,6707,18912,Mont Albert Rd/Union Rd (Surrey Hills),-37.8201,145.0983,"1,2",612,POINT (-37.82006802 145.09834488),
BUS,6708,18913,Weybridge St/Union Rd (Surrey Hills),-37.8184,145.0987,"1,2",612,POINT (-37.81839699 145.09869516),
BUS,6709,18914,Whitehorse Rd/Union Rd (Surrey Hills),-37.8146,145.0994,"1,2","612,284",POINT (-37.81463202 145.09939392),
BUS,6710,18915,Threadneedle St/Union Rd (Balwyn),-37.8122,145.0999,2,"612,284",POINT (-37.81215297 145.09990008),
